priority,merchant_group,merchant_group_id,primary_domains,triage_bucket,reason,pricing,source_rows,review_photo_check,avg_conversion_rate_examples,avg_commission_rate_examples,avg_order_value_examples,calibration_batch_order,category_evidence_url,sample_pdp_urls,size_importance,size_basis,reviews_present,photo_reviews,review_provider,review_photo_evidence,ships_to_country_codes,shipping_geo_status,shipping_geo_evidence_url,shipping_geo_evidence_basis,primary_market_country,product_url_geo_inheritance,scrape_feasibility,anti_bot_or_login_notes,next_action,checked_at
P4,Bremont Watch Company,158960,bremont.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Buck Palmer Jewelry,184048,buckpalmer.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,BYOU Jewelry,226723,byoujewel.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,CabinZero Bags and Luggage,126702,cabinzero.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,6.38%,4.77%,$46.72,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Cameleon Bags,137675,cameleonbags.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Cap Adrénaline,47209,cap-adrenaline.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,cap-selbst-gestalten.de,14354,cap-selbst-gestalten.de,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Capri Watch,280195,capriwatch.it,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Capsul Jewelry,143146,capsuljewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Carolyn Pollack Jewelry,42350,carolynpollack.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Catherine Weitzman Jewelry,155819,catherineweitzman.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,certified watch store,91406,certifiedwatchstore.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,chapelle jewellery,100290,chapelle.co.uk,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Chelsea Charles Jewelry,141428,chelseacharles.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Christina Caruso Jewelry,189875,christinacaruso.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,christys-hats.com,87087,christys-hats.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Citizen Watch,136956,citizenwatch.co.uk; citizenwatch.com; citizenwatch.test,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,0.55%,8.8%,$347.54,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Classy Leather Bags,219548,classyleatherbags.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,3.28%,7.71%,$430.42,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,COATT Morse coded jewelry,187380,coattonline.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Congés Fine Jewelry,242593,congeslife.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Couth Jewellery LTD T/A Aprés Youth,284932,apresyouth.com; apresyouth.myshopify.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Creation Watches,201337,creationwatches.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,1.45%,2.9%,$195.96,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Dainely Belts,247111,dainely.shop; dainelylab.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,DAZN,129776,dazn.com; watch.dazn.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Decadence Jewelry,198546,decadence.jewelry,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,diff eyewear,96279,diffeyewear.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,3.75%,7.85%,$156.72,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,DIMA Eyewear,221038,dimaeyewear.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Discount Watch Store,426,discountwatchstore.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Dragon Eyewear,188108,dragonalliance.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Druh Belts,163731,druhbeltsusa.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Dry Bags Ltd,156974,drybags.co.uk,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Dune Jewelry,218470,dunejewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,0.93%,10.0%,$274.5,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,e&e Jewellery,150389,eandejewellery.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,EAMTI JEWELRY,250559,eamtijewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Elements Watches,124474,elementswatches.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Elklook Eyewear,199751,elklook.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,En Route Jewelry,137960,enroutejewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,32.0%,3.0%,$75.1,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Enchanted Fine Jewelry,175908,enchantedfinejewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Erin Fader Jewelry Design,221060,erinfaderjewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,eye-oo Eyewear,208117,eye-oo.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,FaithHeart Jewelry Co Ltd,193828,faithheart-jewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,1.15%,12.0%,$63.99,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Five And Two Jewelry,255883,fiveandtwojewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Flex Watches,48377,flexwatches.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Florence Scovel Jewelry,51744,florencescoveljewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,FYB JEWELRY,183206,fybjewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Gabriel & Co. Fine Jewelry And Bridal,131417,gabrielny.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,1.12%,5.0%,$466.67,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,"Gaby's Bags, LLC.",135329,gabysbags.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,5.88%,5.0%,$381.0,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Gargoyles Eyewear,165029,gargoyleseyewear.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Gemondo Jewellery,21467,gemondo.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,2.62%,10.0%,$174.12,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,GEMSTONE SILVER JEWELRY,131197,gemstonesilverjewelry.us,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Glamour Bags & More,162118,glamourbagsandmore.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Glassy Eyewear,222495,glassyeyewear.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Golden NYC Jewelry,138304,goldennycjewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,GOT BAG,193666,us.got-bag.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Grab Bags,284556,grabbaggear.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,5.56%,8.0%,$154.25,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Groove Bags,192026,groovebags.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,"Guangzhou Anshenger Jewelry Co., Ltd.",246904,imolovejewelry.com; jansme.myshopify.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Hampui Hats,217529,hampuihats.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Hat Attack,157711,hatattack.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Hat Club,110340,hatclub.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,1.19%,6.0%,$41.58,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Hats in the Belfry,187824,hatsinthebelfry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Hats On LLC,156902,lindsayalbanese.com; thefileist.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,hats.com,20709,hats.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,HELAS JEWELRY,227263,helasjewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Hobo Bags,37054,hobobags.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,3.12%,2.89%,$215.49,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,House Of Watches,52465,houseofwatches.co.uk,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,HYOU Fine Jewelry,241688,hyoufinejewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,ice watch,94244,ice-watch.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,ICU Eyewear Inc,153785,icueyewear.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,INDY SUNGLASSES LLC,197429,indysunglasses.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Ineffabless Jewelry,156080,ineffabless.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Innovative-Eyewear.shop,127982,innovative-eyewear.shop,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Isabelle Grace Jewelry,129800,isabellegracejewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,James Michelle Jewelry,198634,jamesmichelle.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,13.1%,7.0%,$35.58,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,JBW Watches,273407,jbw.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,6.67%,6.14%,$207.24,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Jennifer Zeuner Jewelry,10796,jenniferzeuner.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,9.15%,5.0%,$266.56,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Jewellery Maker,136178,jewellerymaker.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Jewellery Supermarket,183907,thejewellerysupermarket.co.uk,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Jewelry by Johan,142820,jewelrybyjohan.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Jewelry Liquidation LLC,5760,jewelry-liquidation.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Jewelry-mall,203703,jewelry-mall.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,JJ Hat Center,280665,jjhatcenter.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,0.93%,11.0%,$495.0,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,John Greed Jewellery,38607,johngreedjewellery.co.uk; johngreedjewellery.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Kara Yoo Jewelry,219556,karayoo.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Katie Waltman Jewelry,260470,katiewaltman.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,2.92%,16.0%,$83.49,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,KEEKS Eyewear,283128,keekseyewear.com; keekseyewear.myshopify.com; z1w2z8-54.myshopify.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Keralink Eyewear,279784,keralink.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,KIAURA Eyewear,220899,kiauraeyewear.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,KINGKA Jewelry,161254,kingkajewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPC,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Kit Bag,1545,kitbag-us.com; kitbag.com; kitbag.com.au; m.kitbag.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,4.13%,1.96%,$81.33,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,KREWE Eyewear,154965,krewe.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,La Joya Jewelry,253546,lajoyajewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Laco Uhrenmanufaktur,218370,laco-watches.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Lagenio,271708,watch.lagenio.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,Lana Jewelry (US),280239,lanajewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA,1,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
P4,LaneWoods Jewelry,240832,lanewoodsjewelry.com,exclude_accessory_or_low_size_importance,Accessory-only signal; size usually not central.,CPA+CPC,2,check PDP and review endpoint/widget for customer-uploaded images; mark yes/no/unknown,,,,,,,,,,,,,,unknown,,,,unknown,,,no_action_unless_promoted,
